Region,State,StateCode,Education,EducationCode,DeliveryMethod,DeliveryMethodCode,TobaccoUse,TobaccoUseCode,Births,Pctof TotalBirths,AverageBirthWeight,AverageAgeofMother
1,New Jersey,34,"Master's degree (MA, MS)",7,Cesarean,2,Not Stated,9,26,0.00%,2952,34.77
1,New Jersey,34,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,2203,0.06%,3314.34,33.64
1,New Jersey,34,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,Not Stated,9,12,0.00%,2906.42,34.67
1,New Jersey,34,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,1316,0.03%,3214.33,35.17
1,New Jersey,34,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,15,0.00%,2974.67,31.53
1,New Jersey,34,Unknown/Not on certificate,Unk,Vaginal,1,No,2,312,0.01%,3222.06,30.33
1,New Jersey,34,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,16,0.00%,2458.4,30.94
1,New Jersey,34,Unknown/Not on certificate,Unk,Cesarean,2,No,2,168,0.00%,3284.84,31.54
1,New York,36,8th grade or less,1,Vaginal,1,Yes,1,125,0.00%,2967.15,26.71
1,New York,36,8th grade or less,1,Vaginal,1,No,2,7303,0.19%,3285.11,29.73
1,New York,36,8th grade or less,1,Cesarean,2,Yes,1,75,0.00%,2835.72,27.39
1,New York,36,8th grade or less,1,Cesarean,2,No,2,3159,0.08%,3209.99,31.46
1,New York,36,8th grade or less,1,Not Stated,9,No,2,134,0.00%,3556.68,28.87
1,New York,36,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,1798,0.05%,3097.91,25.28
1,New York,36,9th through 12th grade with no diploma,2,Vaginal,1,No,2,16001,0.41%,3236.46,25.92
1,New York,36,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,44,0.00%,3133.98,25.91
1,New York,36,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,757,0.02%,2931.29,26.44
1,New York,36,9th through 12th grade with no diploma,2,Cesarean,2,No,2,6700,0.17%,3148.88,27.95
1,New York,36,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,18,0.00%,2880.56,27.78
1,New York,36,9th through 12th grade with no diploma,2,Not Stated,9,No,2,11,0.00%,3381.27,25.73
1,New York,36,High school graduate or GED completed,3,Vaginal,1,Yes,1,2868,0.07%,3160.77,26.36
1,New York,36,High school graduate or GED completed,3,Vaginal,1,No,2,32952,0.84%,3279.83,27.29
1,New York,36,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,80,0.00%,3113.11,25.51
1,New York,36,High school graduate or GED completed,3,Cesarean,2,Yes,1,1507,0.04%,3059.57,27.89
1,New York,36,High school graduate or GED completed,3,Cesarean,2,No,2,14446,0.37%,3210.01,29.14
1,New York,36,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,41,0.00%,3003.34,27.22
1,New York,36,High school graduate or GED completed,3,Not Stated,9,No,2,24,0.00%,3103.58,29.42
1,New York,36,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,1607,0.04%,3193.14,28.3
1,New York,36,"Some college credit, but not a degree",4,Vaginal,1,No,2,22722,0.58%,3287.16,27.98
1,New York,36,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,35,0.00%,3315.94,28
1,New York,36,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,926,0.02%,3101.5,29.19
1,New York,36,"Some college credit, but not a degree",4,Cesarean,2,No,2,12454,0.32%,3223.8,29.96
1,New York,36,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,17,0.00%,3118.24,29.12
1,New York,36,"Some college credit, but not a degree",4,Not Stated,9,No,2,12,0.00%,3335.5,29
1,New York,36,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,499,0.01%,3157.36,30.43
1,New York,36,"Associate degree (AA, AS)",5,Vaginal,1,No,2,11267,0.29%,3311.26,29.79
1,New York,36,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,11,0.00%,3076,29.82
1,New York,36,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,353,0.01%,3110.45,31.82
1,New York,36,"Associate degree (AA, AS)",5,Cesarean,2,No,2,6616,0.17%,3236.96,31.34
1,New York,36,"Associate degree (AA, AS)",5,Cesarean,2,Not Stated,9,11,0.00%,2762.73,31.27
1,New York,36,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,256,0.01%,3257.3,32.1
1,New York,36,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,29859,0.76%,3325.89,31.48
1,New York,36,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,14,0.00%,3316,30.86
1,New York,36,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,178,0.00%,3236.08,32.94
1,New York,36,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,16432,0.42%,3239.69,32.92
1,New York,36,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,77,0.00%,3198.13,33.56
1,New York,36,"Master's degree (MA, MS)",7,Vaginal,1,No,2,21301,0.54%,3349.27,32.58
1,New York,36,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,57,0.00%,3256.63,34.09
1,New York,36,"Master's degree (MA, MS)",7,Cesarean,2,No,2,12155,0.31%,3254.51,34.01
1,New York,36,"Master's degree (MA, MS)",7,Not Stated,9,No,2,13,0.00%,3560.55,31.15
1,New York,36,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,5371,0.14%,3306.16,33.62
1,New York,36,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,2802,0.07%,3234.44,35.11
1,New York,36,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,28,0.00%,2931.04,26.46
1,New York,36,Unknown/Not on certificate,Unk,Vaginal,1,No,2,583,0.01%,3178.2,28.63
1,New York,36,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,18,0.00%,3140.78,31.06
1,New York,36,Unknown/Not on certificate,Unk,Cesarean,2,No,2,251,0.01%,3108.61,31.44
1,New York,36,Unknown/Not on certificate,Unk,Not Stated,9,No,2,252,0.01%,3474.96,29.35
1,Pennsylvania,42,8th grade or less,1,Vaginal,1,Yes,1,129,0.00%,2977.64,26.43
1,Pennsylvania,42,8th grade or less,1,Vaginal,1,No,2,3614,0.09%,3440.87,28.39
1,Pennsylvania,42,8th grade or less,1,Vaginal,1,Not Stated,9,53,0.00%,3353.38,30.17
1,Pennsylvania,42,8th grade or less,1,Cesarean,2,Yes,1,56,0.00%,3109.55,26.5
1,Pennsylvania,42,8th grade or less,1,Cesarean,2,No,2,661,0.02%,3222.03,30.37
1,Pennsylvania,42,8th grade or less,1,Cesarean,2,Not Stated,9,15,0.00%,3139.33,31.8
1,Pennsylvania,42,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,2258,0.06%,3045.7,24.67
1,Pennsylvania,42,9th through 12th grade with no diploma,2,Vaginal,1,No,2,6859,0.17%,3250.43,24.1
1,Pennsylvania,42,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,189,0.00%,3130.83,24.07
1,Pennsylvania,42,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,854,0.02%,2933.56,25.93
1,Pennsylvania,42,9th through 12th grade with no diploma,2,Cesarean,2,No,2,2076,0.05%,3150.25,25.44
1,Pennsylvania,42,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,55,0.00%,2872.31,25.73
1,Pennsylvania,42,High school graduate or GED completed,3,Vaginal,1,Yes,1,4954,0.13%,3091.07,26.26
1,Pennsylvania,42,High school graduate or GED completed,3,Vaginal,1,No,2,18984,0.48%,3269.97,25.97
1,Pennsylvania,42,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,456,0.01%,3134.25,26.48
1,Pennsylvania,42,High school graduate or GED completed,3,Cesarean,2,Yes,1,2197,0.06%,3027.74,27.64
1,Pennsylvania,42,High school graduate or GED completed,3,Cesarean,2,No,2,7832,0.20%,3207.84,27.51
1,Pennsylvania,42,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,175,0.00%,3112.5,27.26
1,Pennsylvania,42,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,2326,0.06%,3147.31,27.95
1,Pennsylvania,42,"Some college credit, but not a degree",4,Vaginal,1,No,2,14144,0.36%,3315.8,27.38
1,Pennsylvania,42,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,243,0.01%,3176.14,27.51
1,Pennsylvania,42,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,1144,0.03%,3035.05,28.86
1,Pennsylvania,42,"Some college credit, but not a degree",4,Cesarean,2,No,2,6238,0.16%,3261.02,28.97
1,Pennsylvania,42,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,107,0.00%,3212.9,29.18
1,Pennsylvania,42,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,768,0.02%,3111.79,29.6
1,Pennsylvania,42,"Associate degree (AA, AS)",5,Vaginal,1,No,2,7512,0.19%,3334.75,29.43
1,Pennsylvania,42,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,87,0.00%,3298.46,30.11
1,Pennsylvania,42,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,433,0.01%,3064.56,30.55
1,Pennsylvania,42,"Associate degree (AA, AS)",5,Cesarean,2,No,2,3752,0.10%,3292.52,30.57
1,Pennsylvania,42,"Associate degree (AA, AS)",5,Cesarean,2,Not Stated,9,46,0.00%,3145,31.76
1,Pennsylvania,42,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,358,0.01%,3197.08,31.19
1,Pennsylvania,42,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,20219,0.51%,3385.37,30.84
1,Pennsylvania,42,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,154,0.00%,3274.9,30.62
1,Pennsylvania,42,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,230,0.01%,3164.82,31.61
1,Pennsylvania,42,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,8990,0.23%,3322.23,31.91
1,Pennsylvania,42,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Not Stated,9,59,0.00%,3299.75,32.61
1,Pennsylvania,42,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,50,0.00%,3310.67,32.5
1,Pennsylvania,42,"Master's degree (MA, MS)",7,Vaginal,1,No,2,10677,0.27%,3377.02,32.25
1,Pennsylvania,42,"Master's degree (MA, MS)",7,Vaginal,1,Not Stated,9,55,0.00%,3381.51,32.82
1,Pennsylvania,42,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,34,0.00%,3272.41,33.62
1,Pennsylvania,42,"Master's degree (MA, MS)",7,Cesarean,2,No,2,5072,0.13%,3296.93,33.22
1,Pennsylvania,42,"Master's degree (MA, MS)",7,Cesarean,2,Not Stated,9,30,0.00%,3416.67,33.43
1,Pennsylvania,42,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,Yes,1,13,0.00%,2964.23,32.69
1,Pennsylvania,42,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,3047,0.08%,3350.5,33.31
1,Pennsylvania,42,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,Not Stated,9,24,0.00%,3174.88,33.17
1,Pennsylvania,42,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,1270,0.03%,3279.9,34.2
1,Pennsylvania,42,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,49,0.00%,3002.73,27.41
1,Pennsylvania,42,Unknown/Not on certificate,Unk,Vaginal,1,No,2,522,0.01%,3017.07,28.18
1,Pennsylvania,42,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,74,0.00%,2687.49,27.47
1,Pennsylvania,42,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,17,0.00%,3011.06,28.18
1,Pennsylvania,42,Unknown/Not on certificate,Unk,Cesarean,2,No,2,182,0.00%,3038.87,30.31
1,Pennsylvania,42,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,21,0.00%,2819.05,28.33
1,Pennsylvania,42,Unknown/Not on certificate,Unk,Not Stated,9,No,2,24,0.00%,Not Applicable,27.61
2,Illinois,17,8th grade or less,1,Vaginal,1,Yes,1,128,0.00%,3079.98,25.34
2,Illinois,17,8th grade or less,1,Vaginal,1,No,2,2631,0.07%,3294.19,30.32
2,Illinois,17,8th grade or less,1,Vaginal,1,Not Stated,9,11,0.00%,3212.27,30.18
2,Illinois,17,8th grade or less,1,Cesarean,2,Yes,1,49,0.00%,2810.41,27.8
2,Illinois,17,8th grade or less,1,Cesarean,2,No,2,1166,0.03%,3241.67,31.9
2,Illinois,17,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,1555,0.04%,3008.3,25.22
2,Illinois,17,9th through 12th grade with no diploma,2,Vaginal,1,No,2,8567,0.22%,3199.61,24.22
2,Illinois,17,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,68,0.00%,3065.24,24.99
2,Illinois,17,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,631,0.02%,2858.01,26.37
2,Illinois,17,9th through 12th grade with no diploma,2,Cesarean,2,No,2,3015,0.08%,3127.22,26.55
2,Illinois,17,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,26,0.00%,2993.54,24.77
2,Illinois,17,High school graduate or GED completed,3,Vaginal,1,Yes,1,2603,0.07%,3064.22,26.21
2,Illinois,17,High school graduate or GED completed,3,Vaginal,1,No,2,20646,0.52%,3249.06,26.01
2,Illinois,17,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,120,0.00%,3084.59,26.82
2,Illinois,17,High school graduate or GED completed,3,Cesarean,2,Yes,1,1246,0.03%,2975.23,27.58
2,Illinois,17,High school graduate or GED completed,3,Cesarean,2,No,2,8225,0.21%,3180.67,27.85
2,Illinois,17,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,72,0.00%,3064.19,27.54
2,Illinois,17,High school graduate or GED completed,3,Not Stated,9,No,2,10,0.00%,3287.44,28.6
2,Illinois,17,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,1699,0.04%,3112.23,27.69
2,Illinois,17,"Some college credit, but not a degree",4,Vaginal,1,No,2,18970,0.48%,3286.65,27.09
2,Illinois,17,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,104,0.00%,3137.49,26.62
2,Illinois,17,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,881,0.02%,3025.39,28.91
2,Illinois,17,"Some college credit, but not a degree",4,Cesarean,2,No,2,8732,0.22%,3212.32,28.76
2,Illinois,17,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,58,0.00%,3166.36,28.91
2,Illinois,17,"Some college credit, but not a degree",4,Not Stated,9,No,2,12,0.00%,3007.55,28.75
2,Illinois,17,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,378,0.01%,3161.44,30.37
2,Illinois,17,"Associate degree (AA, AS)",5,Vaginal,1,No,2,7770,0.20%,3342.82,29.32
2,Illinois,17,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,32,0.00%,3240.84,30.03
2,Illinois,17,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,217,0.01%,3056.85,31.32
2,Illinois,17,"Associate degree (AA, AS)",5,Cesarean,2,No,2,3826,0.10%,3273.13,30.82
2,Illinois,17,"Associate degree (AA, AS)",5,Cesarean,2,Not Stated,9,16,0.00%,2996.44,29.69
2,Illinois,17,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,202,0.01%,3206.42,31.13
2,Illinois,17,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,23095,0.59%,3369.59,31.12
2,Illinois,17,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,38,0.00%,3214.95,30.92
2,Illinois,17,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,108,0.00%,3198.13,32.26
2,Illinois,17,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,10932,0.28%,3277.13,32.27
2,Illinois,17,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Not Stated,9,23,0.00%,3421.65,33.74
2,Illinois,17,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,41,0.00%,3192.8,32.27
2,Illinois,17,"Master's degree (MA, MS)",7,Vaginal,1,No,2,12445,0.32%,3369.78,32.57
2,Illinois,17,"Master's degree (MA, MS)",7,Vaginal,1,Not Stated,9,14,0.00%,3428.79,32.36
2,Illinois,17,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,33,0.00%,3388.85,34.64
2,Illinois,17,"Master's degree (MA, MS)",7,Cesarean,2,No,2,6293,0.16%,3271.01,33.6
2,Illinois,17,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,3197,0.08%,3322.09,33.41
2,Illinois,17,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,1429,0.04%,3233.99,34.45
2,Illinois,17,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,68,0.00%,3020.94,28.7
2,Illinois,17,Unknown/Not on certificate,Unk,Vaginal,1,No,2,1993,0.05%,3246.71,29.25
2,Illinois,17,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,30,0.00%,2959.54,28.47
2,Illinois,17,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,36,0.00%,2876.25,29.81
2,Illinois,17,Unknown/Not on certificate,Unk,Cesarean,2,No,2,912,0.02%,3140.39,31.51
2,Illinois,17,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,22,0.00%,2546.73,29.77
2,Indiana,18,8th grade or less,1,Vaginal,1,Yes,1,170,0.00%,3026.34,25.26
2,Indiana,18,8th grade or less,1,Vaginal,1,No,2,2945,0.07%,3403.26,28.8
2,Indiana,18,8th grade or less,1,Cesarean,2,Yes,1,55,0.00%,2989.56,26.95
2,Indiana,18,8th grade or less,1,Cesarean,2,No,2,631,0.02%,3238.4,30.19
2,Indiana,18,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,2009,0.05%,3075.75,23.97
2,Indiana,18,9th through 12th grade with no diploma,2,Vaginal,1,No,2,4626,0.12%,3227.63,23.16
2,Indiana,18,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,810,0.02%,2993.92,25.8
2,Indiana,18,9th through 12th grade with no diploma,2,Cesarean,2,No,2,1682,0.04%,3152.93,25.08
2,Indiana,18,High school graduate or GED completed,3,Vaginal,1,Yes,1,3285,0.08%,3125.12,25.35
2,Indiana,18,High school graduate or GED completed,3,Vaginal,1,No,2,12695,0.32%,3276.68,25.05
2,Indiana,18,High school graduate or GED completed,3,Cesarean,2,Yes,1,1543,0.04%,3035.12,26.82
2,Indiana,18,High school graduate or GED completed,3,Cesarean,2,No,2,5233,0.13%,3221.85,26.4
2,Indiana,18,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,1618,0.04%,3180.36,27.57
2,Indiana,18,"Some college credit, but not a degree",4,Vaginal,1,No,2,10088,0.26%,3327.93,26.74
2,Indiana,18,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,816,0.02%,3058.69,28.63
2,Indiana,18,"Some college credit, but not a degree",4,Cesarean,2,No,2,4500,0.11%,3240.68,28.08
2,Indiana,18,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,371,0.01%,3171.03,29.78
2,Indiana,18,"Associate degree (AA, AS)",5,Vaginal,1,No,2,4522,0.11%,3349.04,28.94
2,Indiana,18,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,222,0.01%,3047.26,30.08
2,Indiana,18,"Associate degree (AA, AS)",5,Cesarean,2,No,2,2189,0.06%,3270.88,30.13
2,Indiana,18,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,162,0.00%,3140.99,31.21
2,Indiana,18,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,11123,0.28%,3407.26,30.19
2,Indiana,18,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,92,0.00%,3178.39,32.13
2,Indiana,18,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,4890,0.12%,3295.23,31.27
2,Indiana,18,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,18,0.00%,3287.33,32.94
2,Indiana,18,"Master's degree (MA, MS)",7,Vaginal,1,No,2,3483,0.09%,3401.89,31.83
2,Indiana,18,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,19,0.00%,2804.37,33.11
2,Indiana,18,"Master's degree (MA, MS)",7,Cesarean,2,No,2,1581,0.04%,3308.71,32.86
2,Indiana,18,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,1071,0.03%,3367.44,32.88
2,Indiana,18,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,456,0.01%,3317.3,34.17
2,Indiana,18,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,11,0.00%,2834.82,30.91
2,Indiana,18,Unknown/Not on certificate,Unk,Vaginal,1,No,2,80,0.00%,3134.06,28.21
2,Indiana,18,Unknown/Not on certificate,Unk,Cesarean,2,No,2,31,0.00%,2949.23,30.06
2,Michigan,26,8th grade or less,1,Vaginal,1,Yes,1,99,0.00%,3076.75,25.89
2,Michigan,26,8th grade or less,1,Vaginal,1,No,2,1605,0.04%,3329.63,29.14
2,Michigan,26,8th grade or less,1,Vaginal,1,Not Stated,9,13,0.00%,3555.23,25
2,Michigan,26,8th grade or less,1,Cesarean,2,Yes,1,42,0.00%,2903.55,27.62
2,Michigan,26,8th grade or less,1,Cesarean,2,No,2,477,0.01%,3228.44,31
2,Michigan,26,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,2043,0.05%,3071.4,24.51
2,Michigan,26,9th through 12th grade with no diploma,2,Vaginal,1,No,2,5444,0.14%,3196.48,23.36
2,Michigan,26,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,86,0.00%,2987.66,24.74
2,Michigan,26,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,910,0.02%,2963.01,25.94
2,Michigan,26,9th through 12th grade with no diploma,2,Cesarean,2,No,2,2055,0.05%,3111.46,24.93
2,Michigan,26,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,44,0.00%,2821.7,27.16
2,Michigan,26,High school graduate or GED completed,3,Vaginal,1,Yes,1,3571,0.09%,3156.66,25.99
2,Michigan,26,High school graduate or GED completed,3,Vaginal,1,No,2,15636,0.40%,3263.79,25.6
2,Michigan,26,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,172,0.00%,3158.47,26.51
2,Michigan,26,High school graduate or GED completed,3,Cesarean,2,Yes,1,1766,0.04%,3058.5,27
2,Michigan,26,High school graduate or GED completed,3,Cesarean,2,No,2,7012,0.18%,3205.4,27.05
2,Michigan,26,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,92,0.00%,3061.54,28.37
2,Michigan,26,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,2203,0.06%,3132.39,27.57
2,Michigan,26,"Some college credit, but not a degree",4,Vaginal,1,No,2,15726,0.40%,3322.06,27.23
2,Michigan,26,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,169,0.00%,3229.39,27.56
2,Michigan,26,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,1238,0.03%,3108.81,28.48
2,Michigan,26,"Some college credit, but not a degree",4,Cesarean,2,No,2,7546,0.19%,3255.11,28.45
2,Michigan,26,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,87,0.00%,3055.08,29.08
2,Michigan,26,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,430,0.01%,3152.83,30.21
2,Michigan,26,"Associate degree (AA, AS)",5,Vaginal,1,No,2,6068,0.15%,3375.13,29.37
2,Michigan,26,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,36,0.00%,3294.72,30.36
2,Michigan,26,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,219,0.01%,3161.12,30.85
2,Michigan,26,"Associate degree (AA, AS)",5,Cesarean,2,No,2,3151,0.08%,3322.9,30.62
2,Michigan,26,"Associate degree (AA, AS)",5,Cesarean,2,Not Stated,9,27,0.00%,2989.22,29.7
2,Michigan,26,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,246,0.01%,3245.91,31.02
2,Michigan,26,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,14656,0.37%,3402.96,30.6
2,Michigan,26,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,85,0.00%,3254.79,30.15
2,Michigan,26,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,157,0.00%,3147.53,31.96
2,Michigan,26,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,6772,0.17%,3302.97,31.7
2,Michigan,26,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Not Stated,9,46,0.00%,3049.22,32.83
2,Michigan,26,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,42,0.00%,3148.07,31.6
2,Michigan,26,"Master's degree (MA, MS)",7,Vaginal,1,No,2,6172,0.16%,3399.23,32.08
2,Michigan,26,"Master's degree (MA, MS)",7,Vaginal,1,Not Stated,9,31,0.00%,3330.94,31.68
2,Michigan,26,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,32,0.00%,3211.84,32.38
2,Michigan,26,"Master's degree (MA, MS)",7,Cesarean,2,No,2,3229,0.08%,3288.33,33.23
